from_genius_id,to_genius_id,type
10477952,7934921,interpolates
10597359,1222,interpolates
10252011,2171,interpolates
10554516,17,samples
10584106,4383036,samples
10586100,4642529,samples
10586100,69626,interpolates
10586100,420028,interpolates
10584081,3018442,interpolates
10378665,10623384,interpolates
10121988,755371,interpolates
9934926,9375135,interpolates
10596061,235732,interpolates
10057729,33027,samples
10630184,11340384,interpolates
10630183,773,interpolates
10630183,1931,interpolates
10630183,235726,interpolates
10630183,3958196,interpolates
10630183,4129389,interpolates
10630183,3498,interpolates
10630186,1171,interpolates
10630186,1766362,interpolates
10630186,9702570,interpolates
10630186,10704290,interpolates
10630188,531,interpolates
10615921,8462603,interpolates
10630182,9295573,samples
10630182,1373,interpolates
10630178,5681698,samples
10630187,2032,interpolates
10630187,50437,interpolates
10630198,1239,samples
10630198,1370,interpolates
10630198,10630186,interpolates
10630192,867,samples
10630192,814,samples
10630176,1100,interpolates
10624493,10986701,samples
10630189,10590343,samples
10630189,10465609,interpolates
10002293,10235578,samples
10002293,5432126,samples
10002293,5292765,samples
10348781,387695,samples
10613149,421322,samples
10637737,236565,interpolates
10386048,88942,samples
10632090,353275,samples
10632090,97581,interpolates
10637599,71486,interpolates
10637599,61197,interpolates
10628664,191610,interpolates
10628664,10422867,interpolates
10252588,1156486,samples
10658164,49817,interpolates
9384546,415215,interpolates
10660704,9638141,samples
10660832,1150199,samples
10663669,35293,samples
10663669,91321,interpolates
10660790,5900426,samples
10631516,1824,interpolates
10631516,3316592,interpolates
10631516,10612720,interpolates
4497172,5129836,interpolates
4497172,90770,interpolates
10689957,6590809,interpolates
10689965,9122979,samples
10677753,554931,samples
10677753,554931,interpolates
10677748,5260392,interpolates
10677748,9601024,interpolates
10386004,138406,interpolates
10386004,11074776,interpolates
10351051,197756,samples
10351051,315253,samples
10626464,54620,interpolates
10616947,51779,samples
10641872,4771,samples
10674610,4360300,interpolates
10638181,71486,interpolates
10628663,5199386,interpolates
10713096,2253267,samples
10713096,133534,samples
10047574,213387,samples
10047574,9086958,interpolates
10047574,10149575,interpolates
10047574,10163046,interpolates
10047574,10725377,interpolates
10047574,10737471,interpolates
10047574,11041044,interpolates
10047574,11021544,interpolates
10047574,11020654,interpolates
10145897,10479508,interpolates
10145897,10035948,interpolates
10145897,10738017,interpolates
10145897,11066525,interpolates
9573639,1980625,samples
9573639,355894,samples
9573639,11454891,interpolates
9819793,1043,interpolates
9819793,9810266,interpolates
9819793,10736975,interpolates
9819793,10736970,interpolates
10711389,10712962,samples
10338139,10345644,samples
10338139,10345604,interpolates
10694724,10125497,interpolates
10694724,73573,interpolates
5872304,5405887,interpolates
10516546,3139189,interpolates
10683045,906567,interpolates
10659200,170448,interpolates
10708488,1132,samples
10698100,9163514,samples
10734783,9592328,interpolates
10734785,2875991,interpolates
10661412,3581536,interpolates
10661412,4639770,interpolates
10685409,78970,samples
10685409,2177834,interpolates
10726596,10080016,interpolates
5546921,2413890,samples
10766561,5847469,interpolates
10715585,1861436,interpolates
10762156,10741792,samples
3906162,4056541,interpolates
3906162,5678994,interpolates
3906162,3419934,interpolates
10743644,1272067,interpolates
10743644,4347160,interpolates
10636490,3317482,interpolates
10432200,8520893,interpolates
10594093,10787832,interpolates
10594093,8518526,interpolates
10695,85447,samples
145442,75670,interpolates
145442,71029,interpolates
353524,782513,interpolates
230086,134626,interpolates
351933,378465,samples
351933,378465,interpolates
10315694,1223612,samples
10790401,8197996,interpolates
10784396,4331123,samples
10819882,2338495,samples
10819947,2853010,samples
10819976,2232529,interpolates
10819954,4237478,samples
10820462,1417672,samples
10800045,10805230,samples
10800045,217274,interpolates
8189207,4497172,interpolates
2842066,106572,interpolates
2842066,10213491,interpolates
386866,131322,interpolates
118473,1537931,interpolates
69679,4909455,interpolates
10802114,7725,samples
58273,2138,samples
10766960,8412628,interpolates
10766960,9215281,interpolates
10766960,9475161,interpolates
10766960,6651451,interpolates
10766960,8375666,interpolates
10027467,2410455,interpolates
72377,8921660,interpolates
10773006,10742078,interpolates
3183199,245975,interpolates
9928684,2260666,samples
10840496,1492407,interpolates
10396473,971702,samples
10847011,10935372,samples
10656064,10423298,samples
10656064,5146410,interpolates
10844886,3988,samples
10745643,342526,samples
83180,3828561,samples
10743808,1847035,interpolates
10743808,4389710,interpolates
10820674,1815271,interpolates
8988852,6303391,interpolates
10654155,9140477,interpolates
451776,1207766,interpolates
10863041,1163734,interpolates
10874740,3086502,interpolates
6962413,151359,interpolates
10711533,1316,interpolates
10505314,57625,samples
10894186,857360,samples
8409001,5112553,interpolates
8409001,6939975,interpolates
10894198,406595,samples
10871307,10906173,samples
10865894,428531,samples
10845458,35293,samples
10845098,9508019,samples
10845459,64338,interpolates
10759603,460183,interpolates
10893791,645821,interpolates
10899444,3152606,interpolates
9436372,5908733,samples
9436372,5908733,interpolates
10894123,2452880,samples
10894123,519413,samples
10894123,2944325,interpolates
10894123,7731,interpolates
10894123,2398192,interpolates
10894123,535575,interpolates
10894123,3176672,interpolates
10894123,8631239,interpolates
10894123,11328621,interpolates
10857594,61967,interpolates
10857594,2307999,interpolates
10857594,10922873,interpolates
10857594,10972576,interpolates
57149,206039,samples
10908450,1684,interpolates
10832795,10179715,samples
10832795,10179715,interpolates
10924869,79,interpolates
10625924,1784353,samples
10625924,1784353,interpolates
10651440,1226102,interpolates
10651442,10352634,interpolates
4360239,2851948,interpolates
10807089,2286450,samples
10916514,462996,interpolates
10503573,3944550,samples
10503573,9896136,interpolates
10826052,54294,interpolates
10915227,8518526,interpolates
2368164,579968,samples
10824517,10830172,samples
10933700,11013134,interpolates
10565730,11068384,samples
10963311,9815,samples
10963323,201791,samples
10963335,4003979,samples
10963314,9896254,samples
10871041,932890,interpolates
10972409,10283078,samples
10451904,5292765,samples
10451904,10505170,interpolates
10694138,10002293,samples
10973957,320,samples
10973957,5718,samples
10973957,4402,samples
10973957,1683,samples
10973957,1517,samples
10760092,211824,samples
10967617,602885,samples
10968338,4235996,samples
10968338,1834397,samples
10968338,85577,samples
10968338,1473905,samples
10181570,33569,samples
11001545,2064124,interpolates
11001545,374662,interpolates
10409191,9630112,interpolates
10409191,77848,interpolates
72070,485345,samples
72070,1747480,interpolates
522811,340754,interpolates
11018328,9233964,samples
11018328,196884,interpolates
113496,345808,interpolates
11003276,108559,interpolates
10967769,2478697,samples
10875398,1929703,interpolates
10984329,233,interpolates
10965257,217981,samples
10883908,1826,samples
194065,193141,samples
3079084,33108,interpolates
3079084,10506253,interpolates
2346267,4226570,interpolates
10994401,491185,interpolates
11017936,10994401,interpolates
10940298,7103735,interpolates
10946845,65966,interpolates
10893237,3604764,samples
11197935,2892959,samples
85821,166891,samples
10994592,1205816,interpolates
10879775,108832,samples
11004056,783747,samples
10994614,8022251,interpolates
10998014,11058222,interpolates
10998014,490045,interpolates
11022366,748263,interpolates
11044818,4634,samples
11044818,1113,interpolates
11044818,11069141,interpolates
11044818,7554819,interpolates
11044856,2773,samples
11044856,750647,samples
11044856,11059588,interpolates
11039535,9116319,samples
11039535,11046585,interpolates
11044793,8959142,interpolates
11022383,11319955,samples
11022383,11069148,interpolates
11044789,1844665,interpolates
11044789,43033,interpolates
11044789,11060918,interpolates
11023765,6243604,samples
11023765,11058401,interpolates
11023765,133408,interpolates
11044923,6344,samples
11044923,199794,samples
11044923,9135402,samples
11045048,11044856,interpolates
11045048,11044788,interpolates
11001242,2438627,interpolates
11023524,4700838,interpolates
4535759,783472,samples
9666113,7248093,samples
10998132,10494810,interpolates
10987232,3250,samples
10987232,3627,interpolates
10987232,88398,interpolates
11029049,74024,samples
11029505,11009157,interpolates
10987529,90240,interpolates
11010894,2091547,interpolates
11022635,911573,interpolates
11051265,1810153,samples
10994758,5334801,interpolates
10830941,61962,interpolates
11016296,8270026,interpolates
10963712,750647,samples
2458848,5310217,interpolates
2458848,197591,interpolates
1600311,9530222,samples
11040531,8174535,samples
3201420,2209000,samples
3201420,633,samples
11021652,6553157,samples
11021652,7111047,interpolates
11021652,2461510,interpolates
11016297,9363208,samples
11016312,5988294,interpolates
11023032,66696,interpolates
10984327,10647651,interpolates
3008446,2296914,interpolates
3008446,1070839,interpolates
11077125,4930071,samples
11054549,97769,interpolates
10087473,33167,samples
10849229,3101675,samples
10045443,75904,samples
10849225,31980,samples
10849225,6041000,samples
11057775,119576,interpolates
11079947,2179304,samples
11077613,7050960,interpolates
5313903,3552516,interpolates
11070230,1780644,samples
11104830,50766,interpolates
11104830,1629,interpolates
10858455,685385,samples
8648666,92464,interpolates
11027223,5145927,samples
11044169,1970107,interpolates
11081459,1823773,interpolates
11146175,1313935,samples
11146175,1113,interpolates
10612720,1060116,samples
10612720,9141389,interpolates
11146168,11148281,samples
11146168,11153221,samples
11146168,10359264,interpolates
11146168,263,interpolates
11146168,38571,interpolates
11146173,5935,interpolates
11146177,15243,interpolates
11146179,6638,samples
11146178,490,interpolates
11146180,720687,samples
11146180,49293,interpolates
11146180,231,interpolates
11146155,11148991,samples
11126339,11437256,interpolates
10402073,10541737,interpolates
10402073,10972361,interpolates
11132804,35051,interpolates
11132805,706220,samples
11156127,2205332,interpolates
10874241,10874250,interpolates
11199948,10874184,interpolates
11199948,10919554,interpolates
11199948,5992642,interpolates
11129272,832385,samples
11140607,3729524,interpolates
11140606,6221303,samples
11038894,116531,samples
3258369,61968,interpolates
11100965,197756,samples
4540932,3952995,interpolates
11010750,3389874,interpolates
11010750,396,interpolates
11010750,11118921,interpolates
6766139,3266784,interpolates
5762248,62154,samples
5762248,82653,interpolates
5762248,62154,interpolates
5992244,3617235,interpolates
6058538,4679288,samples
6058538,7317545,interpolates
6058538,4548577,interpolates
6058538,9818814,interpolates
11127672,11336680,interpolates
3805299,5770159,samples
3805299,10308810,interpolates
11162730,9733612,interpolates
11162730,265175,interpolates
11162730,5036347,interpolates
11112754,8166470,interpolates
11104306,10286972,samples
11077220,72994,samples
11104299,714,interpolates
10807069,11228794,samples
10807069,233,samples
11153902,10543705,interpolates
11080198,101491,interpolates
11160204,1963458,samples
11100674,9692077,samples
11140143,10435933,interpolates
11140143,6553157,interpolates
11140160,60298,samples
11140149,2367809,interpolates
11140152,3045792,interpolates
11140161,414988,samples
11054000,79912,samples
11054000,881793,interpolates
11183306,4533406,interpolates
11194172,24438,samples
11194172,38109,samples
11184119,654247,interpolates
11045245,10741545,samples
11187086,9058052,samples
10843805,9984162,interpolates
11187504,11010894,interpolates
11157744,1396619,samples
11223417,3827533,samples
11223471,3147102,samples
11223629,1562043,samples
11223564,3067008,samples
11223547,2262635,samples
11223678,1559677,samples
11223533,6517018,samples
11223495,11255684,samples
11219104,272729,interpolates
10294880,35293,samples
10672188,8819542,samples
10672188,4301,samples
11250748,6031,samples
11250748,608796,samples
11250748,6505304,interpolates
7316523,1605041,interpolates
11244867,5678479,interpolates
11210736,1006765,samples
153223,6534466,samples
153223,10020206,samples
11083432,1439197,interpolates
11227513,660021,samples
11227513,8583612,samples
11227513,7010519,samples
11227513,6492688,samples
11232415,1240631,samples
11142173,677353,samples
11242420,573890,samples
7657682,421322,samples
8201085,421322,interpolates
8201085,1640,interpolates
7834535,774451,samples
3808214,11362,interpolates
8016931,835461,samples
8269835,3253,interpolates
8269835,390580,interpolates
8269835,390618,interpolates
8269835,4694697,interpolates
2821017,694595,interpolates
8388899,1747192,samples
8388899,1747192,interpolates
8388899,2941677,interpolates
7427786,637912,interpolates
8109252,1201264,samples
8109252,732801,samples
8109252,670646,samples
10230367,4593979,interpolates
8719386,8636596,interpolates
9721915,6804669,interpolates
10349666,8873539,interpolates
7034963,7828589,interpolates
11111772,4599072,interpolates
3487532,3444306,interpolates
4700838,6468583,samples
4700838,10598067,samples
4700838,7105,interpolates
4700838,5937287,interpolates
4700838,4500820,interpolates
8365386,9681641,samples
9303273,2831179,samples
9741678,3513515,interpolates
402524,123533,interpolates
7755842,35531,samples
7507411,84851,samples
7507411,8070181,interpolates
8570838,164798,samples
8466613,7735625,samples
8542101,3741963,samples
1435462,830963,interpolates
6232944,7962420,interpolates
7933488,4621253,interpolates
7781840,153223,samples
8644878,35293,interpolates
8666739,3985334,samples
8666741,1413328,samples
8666742,440961,samples
8666740,59,samples
5864446,9216960,samples
5864446,1801205,interpolates
8533813,988,samples
8472609,9241571,samples
7400928,5422284,interpolates
1010,106516,samples
4902007,4646347,samples
4902007,4669734,samples
8575019,11291480,interpolates
8626927,6552342,interpolates
8589679,4922436,samples
8589679,4186617,samples
5705442,10938644,samples
8918090,45365,samples
8918090,123828,interpolates
8528481,1806,samples
8528481,1806,interpolates
8528481,3192041,interpolates
8528481,5405269,interpolates
8528481,8757884,interpolates
8419534,10737008,samples
6987022,37906,samples
6987022,4452199,samples
6033804,519232,samples
8637123,3974,samples
8637123,2945342,samples
8637123,1398,interpolates
8637123,4404745,interpolates
8520424,90478,samples
7939183,10247469,samples
6984032,10401131,interpolates
4577065,223,samples
7320210,2193717,interpolates
7994194,5616783,interpolates
7994194,4642455,interpolates
8161585,6735527,interpolates
7457253,8954006,interpolates
5308224,423842,samples
8501518,3446542,interpolates
9295574,79780,samples
8018555,8020218,samples
7728422,943371,samples
7728422,5727896,interpolates
7535816,4700838,interpolates
8601729,341494,samples
8601729,3164219,interpolates
8084744,2926669,samples
8084744,152602,samples
8284381,51779,samples
3691324,6512660,samples
3691324,375162,interpolates
3691324,3048779,interpolates
3691324,3345,interpolates
3691324,17514,interpolates
8232041,8267948,samples
6303406,66,interpolates
9092263,1852551,samples
5678479,150060,samples
5751286,6692484,interpolates
5305000,2927716,interpolates
5305000,515512,interpolates
5305004,806931,interpolates
1460523,1627253,interpolates
5037892,1488103,interpolates
7824895,7912438,samples
4662272,950806,interpolates
1519197,8904904,interpolates
7833916,768781,interpolates
8474851,353626,interpolates
7590552,1988583,interpolates
2469123,1673728,interpolates
2941677,890502,samples
2941677,19608,interpolates
2941677,467639,interpolates
8544305,835461,interpolates
7851149,4230927,interpolates
8411387,108410,interpolates
7633452,92846,interpolates
8127163,7669046,interpolates
8266166,421322,samples
8489281,2431545,interpolates
8247335,2092476,samples
7880492,518267,interpolates
8614649,212850,samples
8614649,212850,interpolates
8601329,713980,samples
8040631,2028423,samples
3889906,1938443,samples
7604786,5002175,interpolates
7604786,5002176,interpolates
7604786,5829878,interpolates
7604786,5632516,interpolates
7781280,443304,samples
8335135,164798,samples
87124,2817954,samples
6652096,5710367,samples
6652096,6652830,samples
6652096,5092219,interpolates
6652096,197014,interpolates
8041742,1218875,samples
8576268,3011944,samples
8178772,3671283,samples
6932717,3113351,interpolates
7893644,6515213,interpolates
8515231,1779818,samples
8576257,2949128,interpolates
4672425,2926691,samples
8498532,49660,samples
7640059,6012716,samples
7640059,735854,samples
8186327,9487449,samples
8171222,8504712,interpolates
8491632,6345314,interpolates
8202374,4121238,interpolates
8202374,8399229,interpolates
8202374,3220370,interpolates
8202374,7991631,interpolates
8202374,7004727,interpolates
8202374,7004729,interpolates
8202374,3820926,interpolates
6951361,6271106,samples
6528525,3740962,interpolates
4121238,767684,interpolates
4121238,3207694,interpolates
4121238,3484589,interpolates
7348951,7392729,interpolates
8243679,7381223,interpolates
8243679,8140286,interpolates
7781375,77547,interpolates
6567901,8643829,interpolates
6567901,6901139,interpolates
5622973,7703225,interpolates
5622973,7075242,interpolates
7894656,6393694,interpolates
7894656,7165567,interpolates
7894656,8463282,interpolates
7963638,10704690,interpolates
7652160,10444611,interpolates
7652160,9676633,interpolates
8285749,8085000,samples
8285749,7716939,interpolates
7338165,3587763,interpolates
4645552,4535053,interpolates
8380339,6221361,interpolates
8457203,7744107,interpolates
6497150,2257897,samples
8020250,6648122,interpolates
4176573,3683524,interpolates
4176573,3685294,interpolates
8563733,4662547,interpolates
8563733,3551999,interpolates
8457205,8438393,interpolates
8218938,7739714,interpolates
4535053,4251545,interpolates
7911459,7539301,interpolates
4217875,6369868,interpolates
7661141,6393694,interpolates
4227867,3978695,interpolates
8285747,7539301,interpolates
7307497,3868697,interpolates
5298439,3165263,interpolates
8146844,7184885,samples
8576476,7295400,interpolates
8686321,790392,samples
8080143,320,samples
4133217,3565960,samples
4133217,3975049,samples
8294205,7541692,interpolates
8294205,5832167,interpolates
8027942,4645549,interpolates
5191384,4186837,interpolates
5191384,4645546,interpolates
7082739,4201961,interpolates
7082739,7523968,interpolates
7090401,6329011,interpolates
8248052,5832139,interpolates
8248052,6705126,interpolates
4645551,3876942,interpolates
4645551,9660082,interpolates
2061382,1945288,interpolates
4917912,6329356,interpolates
6758144,2887556,samples
6758144,6137388,interpolates
6758144,6055157,interpolates
6758144,6814102,interpolates
6758144,8683040,interpolates
6108879,970685,samples
6108879,500858,interpolates
180,3337,interpolates
8371683,37906,samples
8071545,2912203,interpolates
8326475,4554079,samples
7961069,3143375,interpolates
7961069,8253233,interpolates
10829384,7271632,samples
8219411,3952313,interpolates
8280530,4421254,samples
7487062,2925286,samples
7814578,4421254,samples
3048611,73324,samples
2377350,1751678,samples
6803852,8048973,interpolates
7318135,8457114,interpolates
7318135,8335594,interpolates
7308469,10439251,interpolates
7843556,7344419,interpolates
7843556,3201841,interpolates
8610191,4421254,samples
7989900,160600,interpolates
7989900,11291447,interpolates
7596247,7468425,interpolates
8563512,8991753,samples
7273221,45429,samples
7273221,45392,samples
7273221,45351,samples
7273221,2845980,interpolates
7273221,69824,interpolates
8638947,777892,interpolates
8638947,8540246,interpolates
8638947,7782395,interpolates
8638947,5405269,interpolates
8638947,8339140,interpolates
8638947,8388472,interpolates
8638947,5972027,interpolates
8638947,6153515,interpolates
8638947,5115164,interpolates
8638947,8563541,interpolates
8638947,5178007,interpolates
8638947,7447279,interpolates
8638947,7853315,interpolates
8638947,525445,interpolates
8638947,2391657,interpolates
8638947,3751648,interpolates
8638947,5024314,interpolates
8638947,6726311,interpolates
7965725,4087856,interpolates
8507085,2899562,samples
8603443,45394,samples
8282280,5593448,samples
7853315,2469663,interpolates
6665346,6935668,interpolates
8374840,4132476,samples
7545139,7690194,interpolates
7545139,3321554,interpolates
8558215,4075,samples
8558215,725791,interpolates
8638180,4421254,samples
6898898,6359936,samples
7006457,1203064,samples
7006457,2899058,interpolates
7006457,6851928,interpolates
7513299,3149739,samples
7513299,3000949,interpolates
3539613,4215084,interpolates
8610642,180,samples
8208598,2534178,interpolates
8208598,2154074,interpolates
7167114,213203,interpolates
7167114,63937,interpolates
7554537,729459,interpolates
10851680,3193401,interpolates
10221616,7309420,interpolates
8533820,1833833,samples
8669654,3904698,samples
4100006,5787770,samples
2453302,6359544,samples
2453302,7263059,interpolates
2414117,94571,samples
7638145,1934955,samples
7606859,7333070,interpolates
7606859,7606586,interpolates
5610885,3664124,interpolates
6719770,86916,interpolates
8700909,8146844,interpolates
4815631,3946898,samples
8643934,6201530,samples
8643934,8200803,interpolates
8384442,64757,samples
8384442,6526774,interpolates
8426182,151267,interpolates
8658403,4275831,interpolates
8417281,11520445,samples
8722272,7399100,interpolates
8723997,90102,samples
8353164,8733738,interpolates
8866812,152862,samples
209747,9125371,interpolates
8110081,1788140,samples
8700544,1146345,samples
8492436,4066688,interpolates
8492436,4703918,interpolates
8492436,6569755,interpolates
8492436,5002187,interpolates
8492436,3598409,interpolates
4675451,7493184,samples
7727802,7900514,interpolates
7393692,6289795,interpolates
6893176,3830619,samples
6526774,5314945,samples
8520429,382891,samples
3590857,40214,samples
3590857,3627037,samples
8626393,131,interpolates
8626393,4716323,interpolates
8733275,398779,interpolates
8733274,8757895,interpolates
8701753,3037193,interpolates
8044610,482823,samples
8044610,194372,samples
8044610,236054,samples
8044610,1251303,interpolates
5017498,3034415,samples
2887556,4955252,samples
5077443,5097194,interpolates
7951080,1171,interpolates
51901,825673,samples
51901,764178,samples
4755441,2605,interpolates
8748989,45295,samples
8719159,5581018,samples
8719159,564,interpolates
6509096,6300504,interpolates
7550555,5042436,interpolates
2405813,2184460,samples
8039853,524108,samples
7918312,5663189,interpolates
8768661,5718,samples
8768661,5073355,interpolates
8775560,9244319,samples
8791555,8415873,samples
8784635,1845,samples
8795355,5867494,samples
8103055,3835222,interpolates
52158,2861425,interpolates
8349422,6982324,interpolates
8810301,1029747,interpolates
8822407,32933,samples
8822408,119576,interpolates
8822412,946,samples
8759325,3324123,samples
9088927,7440961,samples
9088927,7212199,samples
8637124,150060,samples
8637124,7421232,interpolates
8885015,239378,samples
8715920,826630,samples
8784900,8529838,interpolates
9168552,691321,samples
8806562,116531,interpolates
1781,9280890,samples
8767928,2177834,samples
9238159,3807729,interpolates
8852320,7333054,interpolates
8852320,8040631,interpolates
8852320,1790301,interpolates
8852320,1789556,interpolates
8832174,7347582,interpolates
8832174,7702245,interpolates
8832175,2152746,interpolates
9298676,8803277,interpolates
9298679,8803277,interpolates
9298684,8803277,interpolates
8786808,3821533,interpolates
9509180,9509235,samples
8715204,943371,samples
8797511,9083300,samples
8187028,8361420,interpolates
5065210,5215633,samples
8835901,3868,samples
8835901,3868,interpolates
8469522,58072,samples
7273212,2891574,samples
7273212,3864996,samples
7273212,2695,interpolates
7835895,6389448,samples
8884452,8844071,samples
8823133,9118587,interpolates
8823133,9118467,interpolates
8839802,8034822,interpolates
8628464,8542828,interpolates
8870214,232599,samples
7917185,3326296,interpolates
6607338,5405884,samples
6607338,3952313,interpolates
8899143,7311799,samples
4011494,188401,samples
4011494,137432,interpolates
8895303,1652588,samples
8740023,4712482,interpolates
8740023,3178732,interpolates
8829716,235162,samples
8829717,2154055,samples
8839805,7046388,interpolates
8839805,7173367,interpolates
8619384,3081279,samples
8619384,5895127,samples
8619384,8953941,samples
4630362,9327961,interpolates
64255,164516,samples
8608272,6863645,samples
8924561,1953419,samples
7113329,196545,samples
7113329,393315,samples
7113329,51271,samples
7113329,128408,samples
8774492,7502790,interpolates
8941517,8061404,interpolates
8941517,4170676,interpolates
8941517,5411309,interpolates
8941517,8007500,interpolates
8941517,4914639,interpolates
8941517,8057682,interpolates
8941517,7893644,interpolates
9215121,9215136,samples
8469625,8521415,samples
145990,2056293,interpolates
8945295,3053851,interpolates
6739685,7409800,samples
8945649,133584,samples
8946055,1527775,samples
8946055,1527775,interpolates
8948850,8995036,samples
8659192,8659300,samples
8318885,3021,interpolates
3523960,62555,samples
8936636,3009581,interpolates
8917696,6664106,interpolates
8917696,8805099,interpolates
8917696,8204205,interpolates
8917696,8837030,interpolates
8917696,8385919,interpolates
4678621,173362,samples
444493,837146,samples
64869,129806,samples
64869,3910029,interpolates
8969558,3221160,interpolates
8965833,4965664,interpolates
8852597,5883575,interpolates
8852597,2821065,interpolates
8852597,5883361,interpolates
8852597,8785063,interpolates
8600531,7674580,interpolates
8600531,7206772,interpolates
8840151,396289,samples
8967794,5661258,samples
8825984,198671,samples
8970131,2450584,interpolates
8970131,3028662,interpolates
8939373,546962,samples
8939373,8637123,interpolates
8939373,8637131,interpolates
8939374,2820253,samples
8537551,6990963,interpolates
8537551,6969165,interpolates
8537551,7145708,interpolates
8537551,6443777,interpolates
8537551,7145811,interpolates
8537551,8540252,interpolates
2308058,2828983,samples
2308058,10568214,samples
2308058,2597695,interpolates
2308058,520383,interpolates
2308058,2480469,interpolates
88430,459600,interpolates
8981488,1554168,samples
8987308,452,interpolates
8962291,15090,samples
9079236,601770,samples
8990231,6587085,interpolates
8975443,7465398,samples
9004307,1983858,samples
8965656,1811427,samples
8668669,1624067,interpolates
9011164,124418,interpolates
9011164,5031610,interpolates
9011164,4632478,interpolates
9014107,1323836,interpolates
11192464,2204,samples
3862500,4073725,samples
8896093,2881434,samples
9001426,7739714,interpolates
5069766,4749794,interpolates
6866339,3032762,interpolates
6866339,5336108,interpolates
6866339,379547,interpolates
4640367,9328699,interpolates
9031560,8571747,interpolates
9036764,8541829,interpolates
8981415,4970423,interpolates
8900168,2299291,samples
8352313,4853743,samples
8942057,4576030,interpolates
9044827,4497639,interpolates
2849799,199754,samples
2849799,278332,interpolates
8488534,116531,interpolates
8988342,5060044,interpolates
9057602,732801,interpolates
2942139,4786513,samples
2942139,103159,interpolates
2942139,2820812,interpolates
2942139,3398139,interpolates
7242212,1340353,samples
7242212,1340353,interpolates
6368774,7112740,interpolates
6368774,255668,interpolates
6368774,838875,interpolates
6368774,406464,interpolates
6368774,4077920,interpolates
8682379,9514520,interpolates
8120915,9048631,interpolates
8994954,2003,samples
8994954,52466,interpolates
8988283,499870,interpolates
8994966,2842066,samples
8994966,2842066,interpolates
4751716,3094853,samples
9054362,233,samples
9054362,233,interpolates
8913074,3149739,samples
9036819,7279998,samples
9036819,2429153,samples
9745144,8921294,interpolates
8921194,7069709,interpolates
8988041,4885711,samples
8988031,4249504,samples
4538138,5950885,samples
9058134,233,interpolates
5092301,3982969,samples
5092301,4477597,interpolates
9060442,523348,samples
9216273,5995799,samples
9060284,2846034,samples
3044373,2171,interpolates
3044373,9489112,interpolates
8915598,8922085,interpolates
70637,769030,interpolates
2892,6115863,samples
81159,8779659,samples
81159,3992278,interpolates
81159,3164306,interpolates
9095201,4440322,samples
9095201,4440322,interpolates
8164830,7827026,interpolates
8219798,8070766,samples
8219798,133585,interpolates
8765023,5604826,interpolates
6989190,5706511,interpolates
9069266,5899015,samples
9069266,2442301,interpolates
9112125,7127336,samples
9093632,7807482,interpolates
9075511,8251604,interpolates
9093283,6961999,samples
2221562,1214589,interpolates
9108812,867995,interpolates
9108812,10100582,interpolates
8955637,109321,samples
8763993,1479738,interpolates
8763993,9346950,interpolates
8808886,6828202,interpolates
7822246,8745905,interpolates
9105031,9118075,interpolates
9097786,7850315,samples
9085961,8337236,interpolates
9085966,4857956,samples
65701,371857,interpolates
65701,7714763,interpolates
2240337,6352550,interpolates
9115367,9121821,samples
9115367,8482044,interpolates
9133620,2011101,interpolates
9159915,11362,samples
9110954,158737,interpolates
9150655,3020003,interpolates
9137946,6200600,interpolates
1560335,1733566,interpolates
8031099,2921100,interpolates
8031099,3287893,interpolates
9149212,3050538,interpolates
9075514,8221723,interpolates
9189183,9193376,interpolates
9178090,1403911,interpolates
1807954,2003934,samples
9188250,1711,samples
9118046,9111874,interpolates
9118046,8911531,interpolates
9177756,7781375,interpolates
8643578,7734569,samples
9197868,133137,interpolates
9199830,7216857,samples
9199821,4765528,samples
9199829,4186544,samples
7307300,8139690,samples
7307300,8632332,interpolates
7307300,9114334,interpolates
3825822,2383273,samples
4095126,788942,interpolates
9196490,3037193,samples
9196490,3037193,interpolates
9196490,57225,interpolates
9205750,149861,samples
9202504,5128895,samples
9200288,222051,interpolates
11227909,10017319,interpolates
9186586,7804931,interpolates
9186586,8933651,interpolates
9086219,6879162,interpolates
9146450,2239654,samples
8676572,10076166,samples
9199430,9241408,samples
9199430,7582119,interpolates
9199430,9241408,interpolates
8239507,3868,samples
8239507,3868,interpolates
9273892,9307117,samples
9124739,2124759,interpolates
9778750,6364382,samples
9237697,1624058,samples
4627348,3241853,samples
5701017,4905390,interpolates
9236294,5092300,samples
9236294,5534928,interpolates
9236294,5686049,interpolates
9219410,4504096,samples
9219410,4504096,interpolates
9213047,109177,samples
8487878,6577985,interpolates
7010517,290234,interpolates
3864900,685385,samples
9006203,2972880,samples
9006203,108559,interpolates
8886769,9800629,samples
9271184,6208714,interpolates
9270887,6826017,samples
9146652,11291457,interpolates
9236358,4514,interpolates
9258784,10742208,interpolates
8987126,7790188,interpolates
8727463,3105431,samples
9073276,1119933,samples
9073276,109321,interpolates
9006200,9271351,interpolates
826630,152862,samples
9224732,6978128,samples
9224732,8237254,interpolates
9224732,8232041,interpolates
9224732,380408,interpolates
9224732,7817080,interpolates
9257100,1159841,samples
9257100,1159841,interpolates
8948623,8999789,samples
212611,74304,interpolates
9265163,232599,samples
4077920,125563,samples
9267598,3921815,samples
9267598,7776163,interpolates
9283396,7407046,interpolates
10463228,4811997,samples
